scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-signal-refused	I4-6	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現は位置の executor の模擬だけ	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現は位置の executor の模擬だけ	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現は位置の executor の模擬だけ	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現は位置の executor の模擬だけ	-	結果なし	0.002	0.001
i4-8-next-open	I4-8	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): slippage_pct: 滑り・スプレッドの口が無い(損益は終値の比と trade_cost だけ: strategy_v2/backtesting(9af100d6) position_executor_simulator.py 41-47 行) / spread_pct: 滑り・スプレッドの口が無い(position_executor_simulator.py 41-47 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): slippage_pct: 滑り・スプレッドの口が無い(損益は終値の比と trade_cost だけ: strategy_v2/backtesting(9af100d6) position_executor_simulator.py 41-47 行) / spread_pct: 滑り・スプレッドの口が無い(position_executor_simulator.py 41-47 行)	-	結果なし	0.0	0.0
i4-8-short-close	I4-8	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): slippage_pct: 滑り・スプレッドの口が無い(損益は終値の比と trade_cost だけ: strategy_v2/backtesting(9af100d6) position_executor_simulator.py 41-47 行) / spread_pct: 滑り・スプレッドの口が無い(position_executor_simulator.py 41-47 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): slippage_pct: 滑り・スプレッドの口が無い(損益は終値の比と trade_cost だけ: strategy_v2/backtesting(9af100d6) position_executor_simulator.py 41-47 行) / spread_pct: 滑り・スプレッドの口が無い(position_executor_simulator.py 41-47 行)	-	結果なし	0.0	0.0
i4-8-no-short	I4-8	値	不一致	fills[0].bar = 2(正解 3)	d1d2950667b7	不一致	fills[0].bar = 2(正解 3)	d1d2950667b7	2 回の実行で同じ	0.0	0.0
i4-9-strict	I4-9	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	0.0	0.0
i4-9-short-strict	I4-9	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	0.0	0.0
i4-10-priority	I4-10	値	不一致	fills: 4 件(正解 6 件): 観測 [(0, 'OPEN_LONG', 100.0), (2, 'CLOSE_LONG', 99.0), (3, 'OPEN_LONG', 100.0), (9, 'CLOSE_LONG', 96.0)]	e52e0b9ea9f2	不一致	fills: 4 件(正解 6 件): 観測 [(0, 'OPEN_LONG', 100.0), (2, 'CLOSE_LONG', 99.0), (3, 'OPEN_LONG', 100.0), (9, 'CLOSE_LONG', 96.0)]	e52e0b9ea9f2	2 回の実行で同じ	0.0	0.0
i4-11-wick-long	I4-11	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	0.0	0.0
i4-11-wick-short	I4-11	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	0.0	0.0
i4-11-refuse-stack	I4-11	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): stop_window_bars: 足の安値の窓で置く逆指値の型が無い(17-24 行) / stop_mode: 足の安値の窓で置く逆指値の型が無い(三重の障壁は率の逆指値・利確・時間・追いかけの逆指値だけ: 17-24 行)	-	結果なし	0.0	0.0
i4-12-maker-tp	I4-12	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): maker_tp_pct: 決済を指値で置く口が無い(45-47 行) / exit_execution: 決済を指値で置く口が無い(決済は障壁に当たった行の終値: 45-47・78-80 行)	-	結果なし	0.0	0.0
i4-13-time-exit	I4-13	値	不一致	fills: 4 件(正解 2 件): 観測 [(0, 'OPEN_LONG', 100.0), (3, 'CLOSE_LONG', 102.5), (3, 'OPEN_SHORT', 102.5), (5, 'CLOSE_SHORT', 104.5)]	d2a59ad3b2ea	不一致	fills: 4 件(正解 2 件): 観測 [(0, 'OPEN_LONG', 100.0), (3, 'CLOSE_LONG', 102.5), (3, 'OPEN_SHORT', 102.5), (5, 'CLOSE_SHORT', 104.5)]	d2a59ad3b2ea	2 回の実行で同じ	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	不一致	fills[0].bar = 0(正解 1)	dd0dfe6107d9	不一致	fills[0].bar = 0(正解 1)	dd0dfe6107d9	2 回の実行で同じ	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	不一致	fills[0].bar = 3(正解 4)	7fa9bf44669f	不一致	fills[0].bar = 3(正解 4)	7fa9bf44669f	2 回の実行で同じ	0.0	0.0
i4-14-sides-short	I4-14	値	不一致	fills[0].bar = 2(正解 3)	a9e0ff23c7ec	不一致	fills[0].bar = 2(正解 3)	a9e0ff23c7ec	2 回の実行で同じ	0.0	0.0
i4-15-swap-long	I4-15	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): swap_daily_pct: 持ち越しの口が無い(position_executor_simulator.py 41-47 行) / 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): swap_daily_pct: 持ち越しの口が無い(position_executor_simulator.py 41-47 行) / 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): swap_daily_pct: 持ち越しの口が無い(position_executor_simulator.py 41-47 行) / 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): swap_daily_pct: 持ち越しの口が無い(position_executor_simulator.py 41-47 行) / 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): trade_cost は 1 つだけで、maker と taker に別の率を置く口が無い(run_backtesting 225 行)	-	結果なし	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない / 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 再現していない: 行ごとの net_pnl_quote(45 行)から資産の系列を作る結果の処理は読んでいない / 再現していない: summarize_results(602 行〜)は読み始めたが、12 の指標と同じ形の出力は無い(総損益・手数料の集計)	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	adapter: Hummingbot strategy_v2 backtesting(9af100d6)(再現): 行の割合で分ける口が無い	-	結果なし	0.0	0.0
