scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v2-iso-offsets	V2	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v2-naive-local-tz	V2	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v3-clean-control	V3	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v3-duplicate-and-conflict	V3	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.001
v3-backward	V3	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v3-gap-bars	V3	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.001	0.0
v3-generations	V3	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.001	0.0
v4-sha256-values	V4	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.001	0.001
v4-sha256-distinguishes	V4	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.001	0.001
v5-reject-qa	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v5-reject-o3c	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v5-reject-phase2-runs	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v5-reject-dotdot	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v5-reject-symlink	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.001	0.001
v5-seal-boundary	V5	値	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v5-sealed-window	V5	能力	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	adapter: Qlib の配布物に CSV の市場データを読む口が無い(CSV から Qlib の形に直す scripts/dump_bin.py はリポジトリの側にあり配布物に入っていない。配布物の read_csv の当たりは銘柄の一覧・暦・注文の表・予測の表だけ)	-	結果なし	0.0	0.0
v6-split	V6	値	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	0.0	0.0
v6-reverse-split	V6	値	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	0.0	0.0
v6-point-in-time	V6	値	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	0.0	0.0
v6-code-change	V6	値	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	adapter: Qlib は分割・併合の事象から値段を調整しない(調整はデータが持つ $factor の特徴量を掛けるだけ)。コード変更の口も無い	-	結果なし	0.0	0.0
v6-universe-survivorship	V6	能力	正解と一致		20aee6ccb910b88f	正解と一致		20aee6ccb910b88f	2 回の実行で同じ	0.713	0.797
v7-bars-from-trades	V7	値	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	0.0	0.0
v7-rule-integer	V7	値	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	0.0	0.0
v7-rule-fractional	V7	値	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	0.0	0.0
v7-speed	V7	能力	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	adapter: Qlib に同じ足を事象駆動と近道の 2 つの経路で回して突き合わせる口が無い(検証は qlib.backtest の 1 経路)	-	結果なし	0.058	0.058
