scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v2-iso-offsets	V2	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v2-naive-local-tz	V2	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v3-clean-control	V3	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v3-duplicate-and-conflict	V3	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v3-backward	V3	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v3-gap-bars	V3	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v3-generations	V3	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v4-sha256-values	V4	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v4-sha256-distinguishes	V4	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.001	0.001
v5-reject-qa	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v5-reject-o3c	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v5-reject-phase2-runs	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.0
v5-reject-dotdot	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v5-reject-symlink	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v5-seal-boundary	V5	値	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v5-sealed-window	V5	能力	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	adapter: barter にファイルの市場データを読む口が無い(エンジンは型つきの MarketEvent の列を受ける。barter-data の正規化は取引所の WebSocket の通知に掛かる。grep で csv::Reader・ReaderBuilder の当たりは 0 件)	-	結果なし	0.0	0.001
v6-split	V6	値	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	0.0	0.0
v6-reverse-split	V6	値	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	0.0	0.0
v6-point-in-time	V6	値	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	0.0	0.0
v6-code-change	V6	値	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	0.0	0.0
v6-universe-survivorship	V6	能力	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	adapter: barter に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(暗号資産の道具)	-	結果なし	0.0	0.0
v7-bars-from-trades	V7	値	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-rule-integer	V7	値	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-rule-fractional	V7	値	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-speed	V7	能力	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	adapter: barter の模擬は事象駆動の 1 経路だけで、近道(ベクトル化)の経路が無い	-	結果なし	0.054	0.051
