target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
opp_aat	p2-s-float-held	P0-2	value	不一致	不一致	2 回の実行で同じ	ok	"{""int64_ns"": 1704067200001953000, ""raw"": {""ns"": 1704067200001953000}}"	ok	"{""int64_ns"": 1704067200001953000, ""raw"": {""ns"": 1704067200001953000}}"	"{""int64_ns"": 1704067200001953125}"	道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC')) に 1704067200.0019531(float の正確な値 1704067200.001953125)(単位 s)を渡し、道具が作った時刻 datetime.datetime(2024, 1, 1, 0, 0, 0, 1953) を int ナノ秒に読んだ	"{""reader"": ""aat.exchange.generic.csv.CSV.connect""}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-s-float-subns	P0-2	value	不一致	不一致	2 回の実行で同じ	ok	"{""int64_ns"": 1704067200123457000, ""raw"": {""ns"": 1704067200123457000}}"	ok	"{""int64_ns"": 1704067200123457000, ""raw"": {""ns"": 1704067200123457000}}"	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC')) に 1704067200.1234567(float の正確な値 1704067200.1234567165374755859375)(単位 s)を渡し、道具が作った時刻 datetime.datetime(2024, 1, 1, 0, 0, 0, 123457) を int ナノ秒に読んだ	"{""reader"": ""aat.exchange.generic.csv.CSV.connect""}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-ms-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	単位 ms の時刻を str で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-ms-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 ms の時刻を str で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-ms-int	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123000000}"	単位 ms の時刻を int で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-ms-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123015625}"	単位 ms の時刻を float で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-ms-float-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 ms の時刻を float で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-us-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	単位 us の時刻を str で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-us-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	単位 us の時刻を str で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-us-int	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456000}"	単位 us の時刻を int で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p2-us-float-held	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456750}"	単位 us の時刻を float で読む入口が無い(この道具の時刻の入口: 道具の CSV の取引所(CSV.connect、time の欄を datetime.fromtimestamp(float(…)) で読む。地方時の tz 無し、この環境の地方時 ('UTC', 'UTC'))(単位 s、型 str/int/float))。この道具が時刻を読む入口は CSV の取引所の time(秒)と date / datetime(ISO)の欄だけ	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
opp_aat	p3-trade	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	"{""fields"": {""price"": 5012345.0, ""qty"": 0.01, ""side"": ""buy""}, ""sequence"": [[""trade"", 1700092800000000000]]}"	約定は TRADE(Trade)、板の差分は OPEN(板に入る注文 Order)で流し、戦略が受けた事象の中身	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	"[""約定""]"	[]	null
opp_aat	p3-book_snapshot	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""asks"": [[5012500.0, 0.4], [5013000.0, 2.0]], ""bids"": [[5012000.0, 0.5], [5011000.0, 1.0]]}, ""sequence"": [[""book_snapshot"", 1700092800000000000]]}"	book_snapshot の型が無い(事象の型は TRADE・OPEN / CANCEL / CHANGE / FILL(注文)・DATA(型の無い汎用のデータ))。試したこと: DATA で流した -> 戦略が受けた [('data', 'DATA')](型の無い Data として届く)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-book_delta	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""book_delta"", 1700092800000000000]]}"	ok	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""book_delta"", 1700092800000000000]]}"	"{""fields"": {""price"": 5012000.0, ""qty"": 0.3, ""side"": ""bid""}, ""sequence"": [[""book_delta"", 1700092800000000000]]}"	約定は TRADE(Trade)、板の差分は OPEN(板に入る注文 Order)で流し、戦略が受けた事象の中身	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""OPEN"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	"[""板の差分""]"	[]	null
opp_aat	p3-bar	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	bar の型が無い(事象の型は TRADE・OPEN / CANCEL / CHANGE / FILL(注文)・DATA(型の無い汎用のデータ))。試したこと: DATA で流した -> 戦略が受けた [('data', 'DATA')](型の無い Data として届く)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	funding の型が無い(事象の型は TRADE・OPEN / CANCEL / CHANGE / FILL(注文)・DATA(型の無い汎用のデータ))。試したこと: DATA で流した -> 戦略が受けた [('data', 'DATA')](型の無い Data として届く)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	liquidation の型が無い(事象の型は TRADE・OPEN / CANCEL / CHANGE / FILL(注文)・DATA(型の無い汎用のデータ))。試したこと: DATA で流した -> 戦略が受けた [('data', 'DATA')](型の無い Data として届く)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-mixed-one-run	P0-3	value	不一致	不一致	2 回の実行で同じ	ok	"{""sequence"": [[""trade"", 1700092800000000000], [""data"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""data"", 1700352000000000000], [""data"", 1700438400000000000], [""data"", 1700524800000000000]]}"	ok	"{""sequence"": [[""trade"", 1700092800000000000], [""data"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""data"", 1700352000000000000], [""data"", 1700438400000000000], [""data"", 1700524800000000000]]}"	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	約定は TRADE、板の差分は OPEN、ほか(板の写真・足・資金調達・清算)は DATA(型の無い Data)で流し、戦略が受けた道具の型と時刻	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""TRADE"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""DATA"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""OPEN"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""DATA"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""DATA"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}, {""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/engine/engine.py"", ""/usr/lib/python3.11/asyncio/base_events.py"", ""/usr/lib/python3.11/asyncio/events.py""], ""reached_by"": null, ""read_in_call_by"": null, ""read_in_user_loop"": null, ""returned_by"": null, ""tag"": {""name"": ""DATA"", ""type"": ""aat.config.enums.EventType"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/config/enums.py""}, ""type"": ""aat.core.data.event.Event"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/_dl/c65/aat/core/data/event.py""}]}"	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	"[""約定"", ""板の差分""]"	"[""data""]"	null
opp_aat	p3-clock-timer	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700524800000000000, 1700524800000000000, 1700524800000000000, 1700524800000000000, 1700524800000000000]}"	ok	"{""clock_calls_ns"": [1700524800000000000, 1700524800000000000, 1700524800000000000, 1700524800000000000, 1700524800000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	1 回目の onData で self.at(起こされる関数, second=0, minute=0, hour=0)(時刻の指定は秒・分・時の周期だけで、ある日の 1 回を頼む口は無い。道具の説明: precise timing is NOT guaranteed)。起こされた時点で流れていた事象の時刻。起こされた回数 5	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-notice-accepted	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""notices"": []}"	ok	"{""notices"": []}"	"{""notices"": [""accepted""]}"	1 回目に指値 買い 1 @90 を newOrder。受付を知らせる口(onReceived など)は Strategy に無く、戦略が受けた自分の注文の知らせは [](onBought / onRejected / onCanceled)	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-notice-rejected	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""notices"": [""filled""]}"	ok	"{""notices"": [""filled""]}"	"{""notices"": [""rejected""]}"	現金を与える設定は取引所の実装の側にあり、この取引所(道具の CSV の取引所と同じ形)は現金を見ない。1 回目に成行 買い 1。戦略が受けた自分の注文の知らせ ['filled']	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p3-notice-filled	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_in_notices"": 1.0}"	ok	"{""filled_qty_in_notices"": 1.0}"	"{""filled_qty_in_notices"": 1.0}"	1 回目に成行 買い 1、onBought の事象の Trade の数量の合計	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	"[{""at"": ""aat/config/parser.py:103"", ""decided_from"": [""場面の入力"", ""選ぶ値""], ""fn"": ""aat.config.parser.parseConfig"", ""what"": ""parseConfig(--trading_type backtest, --strategies 場面の戦略, --exchanges 入力ごとに 1 つ × 1)"", ""when"": ""開始前""}, {""at"": ""aat/engine/engine.py:120"", ""decided_from"": [""場面の入力""], ""fn"": ""aat.engine.engine.TradingEngine"", ""what"": ""TradingEngine(**config)"", ""when"": ""開始前""}]"	null	[]	[]	null
opp_aat	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	戦略が過去の相場の事象を読む口が無い(Strategy の読み出しは orders()・positions()・trades()(自分の約定)・instruments()・lookup())。試したこと: Strategy.history -> AttributeError: type object 'Strategy' has no attribute 'history' 	null	"{""exchange"": ""利用者の Exchange(aat の口)を入力 1 つに 1 つ"", ""trading_type"": ""backtest""}"	[]	null	[]	[]	null
