scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v4-mde-one-sided	C3-4	値	結果なし	adapter: src/bot/ に MDE の関数が無い(grep -rniE 'def .*(mde|minimum_detectable)' src/ の当たり 0。規則は research-protocol §4.1 の文だけ)	-	結果なし	adapter: src/bot/ に MDE の関数が無い(grep -rniE 'def .*(mde|minimum_detectable)' src/ の当たり 0。規則は research-protocol §4.1 の文だけ)	-	結果なし	0.001	0.001
v4-verdict	C3-4	値	結果なし	adapter: src/bot/ に 陰性 / 不明 / 陽性 を分ける関数が無い(規則は research-protocol §5 の文だけ)	-	結果なし	adapter: src/bot/ に 陰性 / 不明 / 陽性 を分ける関数が無い(規則は research-protocol §5 の文だけ)	-	結果なし	0.001	0.001
a4-no-mde-no-negative	C3-4	能力	結果なし	adapter: src/bot/ に 陰性 / 不明 / 陽性 を分ける関数が無い(規則は research-protocol §5 の文だけ)	-	結果なし	adapter: src/bot/ に 陰性 / 不明 / 陽性 を分ける関数が無い(規則は research-protocol §5 の文だけ)	-	結果なし	0.001	0.001
v5-dsr	C3-5	値	結果なし	adapter: src/bot/ に deflated Sharpe の関数が無い(grep -rniE 'deflated.?sharpe' src/ の当たり 0。'deflat' の当たり 5 件は gz_members.py の gzip の deflate)	-	結果なし	adapter: src/bot/ に deflated Sharpe の関数が無い(grep -rniE 'deflated.?sharpe' src/ の当たり 0。'deflat' の当たり 5 件は gz_members.py の gzip の deflate)	-	結果なし	0.001	0.001
v5-dsr-returns	C3-5	値	結果なし	adapter: src/bot/ に deflated Sharpe の関数が無い(grep -rniE 'deflated.?sharpe' src/ の当たり 0)	-	結果なし	adapter: src/bot/ に deflated Sharpe の関数が無い(grep -rniE 'deflated.?sharpe' src/ の当たり 0)	-	結果なし	0.001	0.001
v5-pbo	C3-5	値	結果なし	adapter: src/bot/ に PBO の関数が無い(grep -rniw 'pbo' src/ の当たり 0。'overfitting' の当たり 2 件は walk_forward.py 2 行と sealed.py 5 行の説明文)	-	結果なし	adapter: src/bot/ に PBO の関数が無い(grep -rniw 'pbo' src/ の当たり 0。'overfitting' の当たり 2 件は walk_forward.py 2 行と sealed.py 5 行の説明文)	-	結果なし	0.001	0.001
v6-iter-count	C3-6	値	結果なし	adapter: src/bot/ に周回数の台帳の口が無い(ITER.md は research-protocol の文の規則だけ。grep -rn 'ITER' src/ の当たり 0)	-	結果なし	adapter: src/bot/ に周回数の台帳の口が無い(ITER.md は research-protocol の文の規則だけ。grep -rn 'ITER' src/ の当たり 0)	-	結果なし	0.001	0.001
v6-iter-dsr	C3-6	値	結果なし	adapter: 周回数の台帳と deflated Sharpe の口が無い	-	結果なし	adapter: 周回数の台帳と deflated Sharpe の口が無い	-	結果なし	0.001	0.001
a6-sealed-env	C3-6	能力	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': PHASE2_FINAL_EVAL=None does not equal unit 'u1'	f25632baaac647bc	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': PHASE2_FINAL_EVAL=None does not equal unit 'u1'	f25632baaac647bc	2 回の実行で同じ	0.009	0.009
a6-sealed-approval	C3-6	能力	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': missing owner approval file backtest_data/phase2_sealed/u1/UNSEAL_APPROVED	f25632baaac647bc	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': missing owner approval file backtest_data/phase2_sealed/u1/UNSEAL_APPROVED	f25632baaac647bc	2 回の実行で同じ	0.005	0.005
a6-sealed-token	C3-6	能力	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': wrong confirmation token	f25632baaac647bc	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': wrong confirmation token	f25632baaac647bc	2 回の実行で同じ	0.005	0.005
a6-sealed-audit	C3-6	能力	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': 監査の記録が無い: 最後の判定が [判定: 止める]。「判定: 通す」でなければ進めない。(docs/AUDITOR/ACTION_LOG.md に 「監査対象: u1/封印の開封」の節と行頭の「判定: 通す」が要る)	f25632baaac647bc	正解と一致	変形を拒んだ: SealedDataError: refusing to unseal 'u1': 監査の記録が無い: 最後の判定が [判定: 止める]。「判定: 通す」でなければ進めない。(docs/AUDITOR/ACTION_LOG.md に 「監査対象: u1/封印の開封」の節と行頭の「判定: 通す」が要る)	f25632baaac647bc	2 回の実行で同じ	0.005	0.005
a6-sealed-bypass	C3-6	能力	結果なし	adapter: 旧エンジンにファイルの読み口が無い(engine.run_backtest は足の DataFrame を受け取る)。封印を知る普通の読み口も無い	-	結果なし	adapter: 旧エンジンにファイルの読み口が無い(engine.run_backtest は足の DataFrame を受け取る)。封印を知る普通の読み口も無い	-	結果なし	0.001	0.001
v7-data-sha256	C3-7	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v7-seed	C3-7	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v7-config	C3-7	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v7-git-sha	C3-7	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
a7-diff-hash	C3-7	能力	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.005
a7-version	C3-7	能力	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v8-run-id	C3-8	値	結果なし	adapter: 旧エンジンに実行 ID が無い(同上)	-	結果なし	adapter: 旧エンジンに実行 ID が無い(同上)	-	結果なし	0.001	0.002
v9-seeded-repro	C3-9	値	結果なし	adapter: 旧エンジンに 2 回回して比べる口が無い(同上)	-	結果なし	adapter: 旧エンジンに 2 回回して比べる口が無い(同上)	-	結果なし	0.001	0.001
a9-auto-repro	C3-9	能力	結果なし	adapter: 旧エンジンに 2 回回して比べる口が無い(同上)	-	結果なし	adapter: 旧エンジンに 2 回回して比べる口が無い(同上)	-	結果なし	0.001	0.001
v10-prereg-sha	C3-10	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
a10-research-needs-prereg	C3-10	能力	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v11-distribution	C3-11	値	結果なし	adapter: 旧 metrics.compute_metrics(trade_pnls, equity_curve)(src/bot/backtest/metrics.py 29-31 行)は円の損益の列を受けて 12 個のスカラーを返すだけで、1 件ごとの bp・分位・負の割合・露出の時間の欄が無い(10-23 行)	-	結果なし	adapter: 旧 metrics.compute_metrics(trade_pnls, equity_curve)(src/bot/backtest/metrics.py 29-31 行)は円の損益の列を受けて 12 個のスカラーを返すだけで、1 件ごとの bp・分位・負の割合・露出の時間の欄が無い(10-23 行)	-	結果なし	0.001	0.001
v12-bp-per-hour	C3-12	値	結果なし	adapter: 旧 metrics.compute_metrics(trade_pnls, equity_curve)(src/bot/backtest/metrics.py 29-31 行)は円の損益の列を受けて 12 個のスカラーを返すだけで、1 件ごとの bp・分位・負の割合・露出の時間の欄が無い(10-23 行)	-	結果なし	adapter: 旧 metrics.compute_metrics(trade_pnls, equity_curve)(src/bot/backtest/metrics.py 29-31 行)は円の損益の列を受けて 12 個のスカラーを返すだけで、1 件ごとの bp・分位・負の割合・露出の時間の欄が無い(10-23 行)	-	結果なし	0.001	0.001
v13-fill-rate	C3-13	値	結果なし	adapter: 旧 metrics に約定率・取り逃しの欄が無い(metrics.py 10-23 行。入力に注文が無い)	-	結果なし	adapter: 旧 metrics に約定率・取り逃しの欄が無い(metrics.py 10-23 行。入力に注文が無い)	-	結果なし	0.001	0.001
v13-markout-buy	C3-13	値	結果なし	adapter: 旧 metrics に markout の欄が無い(metrics.py 10-23 行)	-	結果なし	adapter: 旧 metrics に markout の欄が無い(metrics.py 10-23 行)	-	結果なし	0.001	0.001
v13-markout-sell	C3-13	値	結果なし	adapter: 旧 metrics に markout の欄が無い(metrics.py 10-23 行)	-	結果なし	adapter: 旧 metrics に markout の欄が無い(metrics.py 10-23 行)	-	結果なし	0.001	0.001
v14-cost-breakdown	C3-14	値	結果なし	adapter: 旧 metrics は total_fees_jpy の合計 1 つだけ(metrics.py 23 行)で、種類ごとの内訳の口が無い	-	結果なし	adapter: 旧 metrics は total_fees_jpy の合計 1 つだけ(metrics.py 23 行)で、種類ごとの内訳の口が無い	-	結果なし	0.001	0.001
v14-exit-reasons	C3-14	値	結果なし	adapter: 旧エンジンは往復ごとに reason を記録する(engine.py 239 行)が、compute_metrics は reason を受け取らず(metrics.py 29 行)、理由ごとの集計の口が無い	-	結果なし	adapter: 旧エンジンは往復ごとに reason を記録する(engine.py 239 行)が、compute_metrics は reason を受け取らず(metrics.py 29 行)、理由ごとの集計の口が無い	-	結果なし	0.001	0.001
v14-dd-pct	C3-14	値	正解と一致		095d5598ff52c5e5	正解と一致		095d5598ff52c5e5	2 回の実行で同じ	0.003	0.003
v14-dd-abs	C3-14	値	結果なし	観測に欄 ['max_dd_abs'] が無い	-	結果なし	観測に欄 ['max_dd_abs'] が無い	-	結果なし	0.002	0.002
v15-purpose-on-exports	C3-15	値	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
a15-purpose-required	C3-15	能力	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	adapter: 旧エンジンに実行記録の口が無い(src/bot/backtest/ に sha256・git・run_id の文字列が 0 件。run_backtest は BacktestResult を返すだけ)	-	結果なし	0.001	0.001
v16-run-tabs	C3-16	値	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.572	0.562
a16-list-to-run	C3-16	能力	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.505	0.506
v17-no-external	C3-17	値	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.505	0.505
a17-japanese	C3-17	能力	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.505	0.505
v18-wired-values	C3-18	値	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.505	0.505
a18-wiring-test-api	C3-18	能力	不一致	変形.passed: True と False	28f46d0fdd7f03be	不一致	変形.passed: True と False	28f46d0fdd7f03be	2 回の実行で同じ	6.253	6.131
a18-wiring-test-tab	C3-18	能力	不一致	変形.passed: True と False	28f46d0fdd7f03be	不一致	変形.passed: True と False	28f46d0fdd7f03be	2 回の実行で同じ	6.351	6.225
v19-warning-all-tabs	C3-19	値	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	adapter: GET / の最上段のタブは ['Botコンソール', 'マーケット', 'バックテスト'] で「バックテスト」が無い(scripts/dashboard.py 197-200 行)。実行を書き出す口も無いので、実行の一覧・項目別タブを読めない	-	結果なし	0.505	0.505
