scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v6-iter-dsr	C3-6	値	結果なし	adapter: iter_dsr: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: iter_dsr: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.001	0.001
a6-sealed-env	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.002	0.002
a6-sealed-approval	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.001	0.002
a6-sealed-token	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.001	0.002
a6-sealed-audit	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.001	0.002
a6-sealed-bypass	C3-6	能力	結果なし	adapter: data_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	adapter: data_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル	-	結果なし	0.001	0.001
v7-data-sha256	C3-7	値	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
v7-seed	C3-7	値	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
v7-config	C3-7	値	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
v7-git-sha	C3-7	値	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
a7-diff-hash	C3-7	能力	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
a7-version	C3-7	能力	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
v8-run-id	C3-8	値	不一致	等しい組 [[0, 1, 3, 4], [2]]、正解 [[0, 1, 2], [3], [4]]	27bbe90527968160	不一致	等しい組 [[0, 1, 3, 4], [2]]、正解 [[0, 1, 2], [3], [4]]	27bbe90527968160	2 回の実行で同じ	1.621	1.714
v9-seeded-repro	C3-9	値	結果なし	adapter: auto_repro: 2 回回して比べる口が無い(当たりは freqai の乱数の種の設定)。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 4 ファイル(freqai/prediction_models/ReinforcementLearner_multiproc.py freqai/RL/BaseReinforcementLearningModel.py freqai/utils.py commands/cli_options.py)	-	結果なし	adapter: auto_repro: 2 回回して比べる口が無い(当たりは freqai の乱数の種の設定)。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 4 ファイル(freqai/prediction_models/ReinforcementLearner_multiproc.py freqai/RL/BaseReinforcementLearningModel.py freqai/utils.py commands/cli_options.py)	-	結果なし	0.001	0.001
a9-auto-repro	C3-9	能力	結果なし	adapter: auto_repro: 2 回回して比べる口が無い(当たりは freqai の乱数の種の設定)。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 4 ファイル(freqai/prediction_models/ReinforcementLearner_multiproc.py freqai/RL/BaseReinforcementLearningModel.py freqai/utils.py commands/cli_options.py)	-	結果なし	adapter: auto_repro: 2 回回して比べる口が無い(当たりは freqai の乱数の種の設定)。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 4 ファイル(freqai/prediction_models/ReinforcementLearner_multiproc.py freqai/RL/BaseReinforcementLearningModel.py freqai/utils.py commands/cli_options.py)	-	結果なし	0.001	0.001
v10-prereg-sha	C3-10	値	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
a10-research-needs-prereg	C3-10	能力	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	adapter: run: バックテストの結果の記録(optimize_reports/bt_storage.py の metadata)に git の SHA・データの sha256・種の欄が無い。足と取引所の設定の無い成行の約定の列(この要求の data)を読む口も無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 6 ファイル(rpc/api_server/api_schemas.py data/btanalysis/bt_fileutils.py ft_types/backtest_result_type.py optimize/backtesting.py)	-	結果なし	0.001	0.001
