scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
a6-sealed-token	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.002
a6-sealed-audit	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.003	0.002
a6-sealed-bypass	C3-6	能力	結果なし	adapter: data_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: data_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v7-data-sha256	C3-7	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v7-seed	C3-7	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v7-config	C3-7	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v7-git-sha	C3-7	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
a7-diff-hash	C3-7	能力	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
a7-version	C3-7	能力	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v8-run-id	C3-8	値	結果なし	adapter: run_ids: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run_ids: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v9-seeded-repro	C3-9	値	結果なし	adapter: auto_repro: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: auto_repro: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
a9-auto-repro	C3-9	能力	結果なし	adapter: auto_repro: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: auto_repro: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'reproducib|determinis' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v10-prereg-sha	C3-10	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
a10-research-needs-prereg	C3-10	能力	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.002	0.001
v11-distribution	C3-11	値	結果なし	adapter: trade_metrics: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'percentile|quantile|exposure|per.?hour' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: trade_metrics: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'percentile|quantile|exposure|per.?hour' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v12-bp-per-hour	C3-12	値	結果なし	adapter: trade_metrics: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'percentile|quantile|exposure|per.?hour' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: trade_metrics: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'percentile|quantile|exposure|per.?hour' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v13-fill-rate	C3-13	値	結果なし	adapter: fill_metrics: simulate(202 行)は自分で並べた指値の約定を返すだけで、与えた注文と約定から約定率・取り逃しを出す口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'fill.?rate|fill.?ratio|missed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: fill_metrics: simulate(202 行)は自分で並べた指値の約定を返すだけで、与えた注文と約定から約定率・取り逃しを出す口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'fill.?rate|fill.?ratio|missed' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v13-markout-buy	C3-13	値	正解と一致		a3890941c5285694	正解と一致		a3890941c5285694	2 回の実行で同じ	0.001	0.001
v13-markout-sell	C3-13	値	結果なし	adapter: markout: 道具は結果の札を最良の買い気配で買うことだけを模す(simulate の説明 202-209 行、markout 254-262 行はmid − 約定の値の向きが固定)。売りの約定の向きを渡す口が無い	-	結果なし	adapter: markout: 道具は結果の札を最良の買い気配で買うことだけを模す(simulate の説明 202-209 行、markout 254-262 行はmid − 約定の値の向きが固定)。売りの約定の向きを渡す口が無い	-	結果なし	0.001	0.001
v14-cost-breakdown	C3-14	値	結果なし	adapter: cost_breakdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'maker.?fee|taker.?fee|fee.?breakdown|funding' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: cost_breakdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'maker.?fee|taker.?fee|fee.?breakdown|funding' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v14-exit-reasons	C3-14	値	結果なし	adapter: exit_reasons: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'exit.?reason|close.?reason|sell.?reason' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: exit_reasons: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'exit.?reason|close.?reason|sell.?reason' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v14-dd-pct	C3-14	値	結果なし	adapter: drawdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'drawdown' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: drawdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'drawdown' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v14-dd-abs	C3-14	値	結果なし	adapter: drawdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'drawdown' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: drawdown: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'drawdown' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v15-purpose-on-exports	C3-15	値	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
a15-purpose-required	C3-15	能力	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: run: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v16-run-tabs	C3-16	値	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
a16-list-to-run	C3-16	能力	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.002
v17-no-external	C3-17	値	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
a17-japanese	C3-17	能力	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v18-wired-values	C3-18	値	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
a18-wiring-test-api	C3-18	能力	結果なし	adapter: wiring_test: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: wiring_test: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
a18-wiring-test-tab	C3-18	能力	結果なし	adapter: wiring_test: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: wiring_test: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
v19-warning-all-tabs	C3-19	値	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	adapter: dashboard: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'dashboard|streamlit|http\.server|flask|fastapi' <venvs>/item_2/src/c95 → 0 ファイル	-	結果なし	0.001	0.001
