target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_mihircoding_lob	p3-bar	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-clock-timer	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700352000000000000]}"	ok	"{""clock_calls_ns"": [1700352000000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	1 回目の動作の中で MessageBus.send(4 日後の µs, 'strategy', 起こされる動作) を積んだ。起こされた時の bus.now_us を ns に
opp_mihircoding_lob	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	この道具は照合の機関(LimitOrderBook)と、到着の順に動作を配る MessageBus と、手数料の表(FeeSchedule)で、相場の事象の型(約定・足・板・資金調達・清算)も、注文の受付・拒否・約定・取消を戦略に知らせる事象も持たない。試したこと: LimitOrderBook().add_limit_order(SELL, 100.0, 100) -> id 0; market_order(BUY, 1) -> [Trade(price=100.0, quantity=1, maker_id=0, taker_id=1)]; LimitOrderBook の公開の名前 ['add_fok_order', 'add_ioc_order', 'add_limit_order', 'best_ask', 'best_bid', 'cancel', 'depth', 'market_order', 'mid_price', 'spread']
opp_mihircoding_lob	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""other"", ""means"": ""bus.pending()(まだ届いていない数)"", ""raised"": null, ""returned"": 2}, {""form"": ""time"", ""means"": ""bus.deliver_until(5 本目の時刻 µs) を呼び、その後に戦略に届いた終値"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0]}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""other"", ""means"": ""bus.pending()(まだ届いていない数)"", ""raised"": null, ""returned"": 2}, {""form"": ""time"", ""means"": ""bus.deliver_until(5 本目の時刻 µs) を呼び、その後に戦略に届いた終値"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0]}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日に届いた動作の中で試した(戦略が持つのは bus への参照だけ。過去の事象を読む口は無い): [other] bus.pending()(まだ届いていない数) -> 2 ; [time] bus.deliver_until(5 本目の時刻 µs) を呼び、その後に戦略に届いた終値 -> [100.0, 101.0, 102.0, 103.0, 104.0]
opp_mihircoding_lob	p5-same-time-twice	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true, ""raw"": {""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}}"	ok	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true, ""raw"": {""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}}"	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	4 つの入力を渡す順に MessageBus.send で積み、drain()(bus は 1 本の待ち行列)
opp_mihircoding_lob	p5-hand-over-order	P0-5	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""raw"": {""form"": ""single_input"", ""runs"": [{""hand_over"": [""trades"", ""bars"", ""funding"", ""liquidation""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""bars"", ""liquidation"", ""funding""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""funding"", ""bars"", ""liquidation""], ""order"": [[""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""funding"", ""liquidation"", ""bars""], ""order"": [[""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""liquidation"", ""bars"", ""funding""], ""order"": [[""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""liquidation"", ""funding"", ""bars""], ""order"": [[""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""trades"", ""funding"", ""liquidation""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""trades"", ""liquidation"", ""funding""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""funding"", ""trades"", ""liquidation""], ""order"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""funding"", ""liquidation"", ""trades""], ""order"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""liquidation"", ""trades"", ""funding""], ""order"": [[""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""liquidation"", ""funding"", ""trades""], ""order"": [[""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""trades"", ""bars"", ""liquidation""], ""order"": [[""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""trades"", ""liquidation"", ""bars""], ""order"": [[""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""bars"", ""trades"", ""liquidation""], ""order"": [[""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""bars"", ""liquidation"", ""trades""], ""order"": [[""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""liquidation"", ""trades"", ""bars""], ""order"": [[""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""liquidation"", ""bars"", ""trades""], ""order"": [[""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""trades"", ""bars"", ""funding""], ""order"": [[""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""trades"", ""funding"", ""bars""], ""order"": [[""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""bars"", ""trades"", ""funding""], ""order"": [[""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""bars"", ""funding"", ""trades""], ""order"": [[""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""funding"", ""trades"", ""bars""], ""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""funding"", ""bars"", ""trades""], ""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": true}"	ok	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""raw"": {""form"": ""single_input"", ""runs"": [{""hand_over"": [""trades"", ""bars"", ""funding"", ""liquidation""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""bars"", ""liquidation"", ""funding""], ""order"": [[""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""funding"", ""bars"", ""liquidation""], ""order"": [[""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""funding"", ""liquidation"", ""bars""], ""order"": [[""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""liquidation"", ""bars"", ""funding""], ""order"": [[""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""trades"", ""liquidation"", ""funding"", ""bars""], ""order"": [[""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""trades"", ""funding"", ""liquidation""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""trades"", ""liquidation"", ""funding""], ""order"": [[""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""funding"", ""trades"", ""liquidation""], ""order"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""funding"", ""liquidation"", ""trades""], ""order"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""liquidation"", ""trades"", ""funding""], ""order"": [[""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""bars"", ""liquidation"", ""funding"", ""trades""], ""order"": [[""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""trades"", ""bars"", ""liquidation""], ""order"": [[""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""trades"", ""liquidation"", ""bars""], ""order"": [[""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""bars"", ""trades"", ""liquidation""], ""order"": [[""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""liquidation"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""bars"", ""liquidation"", ""trades""], ""order"": [[""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""liquidation"", ""trades"", ""bars""], ""order"": [[""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""funding"", ""liquidation"", ""bars"", ""trades""], ""order"": [[""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""trades"", ""bars"", ""funding""], ""order"": [[""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""trades"", ""funding"", ""bars""], ""order"": [[""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""bars"", ""trades"", ""funding""], ""order"": [[""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000], [""funding"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""bars"", ""funding"", ""trades""], ""order"": [[""liquidation"", 1700092800000000000], [""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""funding"", ""trades"", ""bars""], ""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""trade"", 1700092800000000000], [""bar"", 1700092800000000000]]}, {""hand_over"": [""liquidation"", ""funding"", ""bars"", ""trades""], ""order"": [[""liquidation"", 1700092800000000000], [""funding"", 1700092800000000000], [""bar"", 1700092800000000000], [""trade"", 1700092800000000000]]}]}, ""same_order_whatever_the_hand_over"": true}"	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	bus は 1 本の待ち行列で、同じ到着は積んだ順。24 通りの順で積んで各 1 回
opp_mihircoding_lob	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の約定 3 件を 1 本で MessageBus.send に積み、drain()
