target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1
opp_nickgardi_orderbooksim	p3-bar	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p4-future-read-attempt	P0-4	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	取消の成否は cancel_order の戻り値だけで、戦略に届く事象が無い。試したこと: 買い 1@90 -> cancel_order(1) -> True
opp_nickgardi_orderbooksim	p6-fill-seen-by-strategy	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_at_call3"": 1.0}"	この道具は注文の照合の機関(MatchingEngine)だけで、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: MatchingEngine().submit_order(売り 100@100) のあと submit_order(買い 1@100) -> [(100.0, 1.0)]; MatchingEngine の公開の名前 ['all_trades', 'cancel_order', 'get_best_bid_ask', 'get_book_snapshot', 'get_order', 'get_spread', 'next_order_id', 'orders_per_second', 'reset', 'submit_order', 'throughput_stats', 'trades_per_second']
opp_nickgardi_orderbooksim	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	照合を差し替える口が無い。試したこと: MatchingEngine(fill_model=...) -> TypeError: MatchingEngine.__init__() got an unexpected keyword argument 'fill_model'
opp_nickgardi_orderbooksim	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の物が無い(注文は submit_order の時にそのまま照合される)。試したこと: MatchingEngine(latency_model=...) -> TypeError: MatchingEngine.__init__() got an unexpected keyword argument 'latency_model'
opp_nickgardi_orderbooksim	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	費用の物が無い(Trade の欄は id・買いと売りの注文の id・価格・数量・時刻だけ)。試したこと: MatchingEngine(cost_model=...) -> TypeError: MatchingEngine.__init__() got an unexpected keyword argument 'cost_model'
opp_nickgardi_orderbooksim	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	費用の物が無い(Trade の欄は id・買いと売りの注文の id・価格・数量・時刻だけ)。試したこと: MatchingEngine(cost_model=...) -> TypeError: MatchingEngine.__init__() got an unexpected keyword argument 'cost_model'
opp_nickgardi_orderbooksim	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	口座の物が無い。試したこと: MatchingEngine(account=...) -> TypeError: MatchingEngine.__init__() got an unexpected keyword argument 'account'
