scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-3-e2e-taker	I4-3	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	0.0	0.0
i4-3-e2e-maker	I4-3	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	0.0	0.0
i4-4-plain	I4-4	値	不一致	fills[0].bar = 1(正解 2)	251d8101410d	不一致	fills[0].bar = 1(正解 2)	251d8101410d	2 回の実行で同じ	0.0	0.0
i4-4-fee	I4-4	値	不一致	fills[0].bar = 1(正解 2)	61d99f8ad5d6	不一致	fills[0].bar = 1(正解 2)	61d99f8ad5d6	2 回の実行で同じ	0.0	0.0
i4-5-fills	I4-5	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	0.004	0.007
i4-5-outputs	I4-5	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	0.005	0.004
i4-6-label	I4-6	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	0.005	0.003
i4-6-signal-refused	I4-6	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	0.006	0.006
i4-6-research-refused	I4-6	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の模型だけ(データの道筋は項目 0 の再現 repro_lean52.py)	-	結果なし	0.007	0.005
i4-8-next-open	I4-8	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない	-	結果なし	0.0	0.0
i4-8-short-close	I4-8	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): slippage_pct: 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない / spread_pct: 再現していない: 気配の買い・売りの値は足(TradeBar)の外(Common/Orders/Fills/FillModel.cs(b1337938) は TradeBar の値で約定する) / 再現していない: 滑りは slippage model の値で(Common/Orders/Fills/FillModel.cs(b1337938) 378・390 行)、その模型の行は読んでいない	-	結果なし	0.0	0.0
i4-8-no-short	I4-8	値	不一致	fills[0].bar = 2(正解 3)	d1d2950667b7	不一致	fills[0].bar = 2(正解 3)	d1d2950667b7	2 回の実行で同じ	0.0	0.0
i4-9-strict	I4-9	値	正解と一致		b5baf009937c	正解と一致		b5baf009937c	2 回の実行で同じ	0.0	0.0
i4-9-short-strict	I4-9	値	正解と一致		543ea5b0c57b	正解と一致		543ea5b0c57b	2 回の実行で同じ	0.0	0.0
i4-10-priority	I4-10	値	不一致	fills[0].bar = 0(正解 1)	986238d97e15	不一致	fills[0].bar = 0(正解 1)	986238d97e15	2 回の実行で同じ	0.0	0.0
i4-11-wick-long	I4-11	値	不一致	fills[0].bar = 2(正解 3)	d93c3867579d	不一致	fills[0].bar = 2(正解 3)	d93c3867579d	2 回の実行で同じ	0.0	0.0
i4-11-wick-short	I4-11	値	不一致	fills[0].bar = 2(正解 3)	3860c63ae290	不一致	fills[0].bar = 2(正解 3)	3860c63ae290	2 回の実行で同じ	0.0	0.0
i4-11-refuse-stack	I4-11	能力	不一致	対照: fills[0].bar = 2(正解 3)	d93c3867579d	不一致	対照: fills[0].bar = 2(正解 3)	d93c3867579d	2 回の実行で同じ	0.0	0.0
i4-12-maker-tp	I4-12	値	不一致	fills[0].bar = 0(正解 1)	436c901640d4	不一致	fills[0].bar = 0(正解 1)	436c901640d4	2 回の実行で同じ	0.0	0.0
i4-12-refuse	I4-12	能力	不一致	対照: fills[0].bar = 0(正解 1)	436c901640d4	不一致	対照: fills[0].bar = 0(正解 1)	436c901640d4	2 回の実行で同じ	0.0	0.0
i4-12-touch-decimal	I4-12	値	不一致	fills[0].bar = 0(正解 1)	8979810db411	不一致	fills[0].bar = 0(正解 1)	8979810db411	2 回の実行で同じ	0.0	0.0
i4-13-time-exit	I4-13	値	不一致	fills: 4 件(正解 2 件): 観測 [(0, 'OPEN_LONG', 100.0), (2, 'CLOSE_LONG', 101.5), (3, 'OPEN_SHORT', 102.5), (5, 'CLOSE_SHORT', 104.5)]	d6d8e848eeb9	不一致	fills: 4 件(正解 2 件): 観測 [(0, 'OPEN_LONG', 100.0), (2, 'CLOSE_LONG', 101.5), (3, 'OPEN_SHORT', 102.5), (5, 'CLOSE_SHORT', 104.5)]	d6d8e848eeb9	2 回の実行で同じ	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	不一致	fills[0].bar = 0(正解 1)	82fdb049d224	不一致	fills[0].bar = 0(正解 1)	82fdb049d224	2 回の実行で同じ	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	不一致	fills[0].bar = 3(正解 4)	7fa9bf44669f	不一致	fills[0].bar = 3(正解 4)	7fa9bf44669f	2 回の実行で同じ	0.0	0.0
i4-14-sides-short	I4-14	値	不一致	fills[0].bar = 2(正解 3)	a9e0ff23c7ec	不一致	fills[0].bar = 2(正解 3)	a9e0ff23c7ec	2 回の実行で同じ	0.0	0.0
i4-15-swap-long	I4-15	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): swap_daily_pct: 再現していない: 持ち越し(margin interest)の模型は読んだ範囲に無い / 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	正解と一致		45ca25bb9d70	正解と一致		45ca25bb9d70	2 回の実行で同じ	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現していない: 足ごとの資産は SecurityPortfolioManager の外の結果の処理にあり、読んでいない / 再現していない: 統計の出力(Statistics)は読んでいない	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 行の割合で分ける口は読んだ範囲に無い	-	結果なし	0.0	0.0
i4-10-signal-first	I4-10	値	不一致	fills[0].bar = 1(正解 2)	e0fffc439bc1	不一致	fills[0].bar = 1(正解 2)	e0fffc439bc1	2 回の実行で同じ	0.0	0.0
i4-10-signal-first-short	I4-10	値	不一致	fills[0].bar = 1(正解 2)	802ef26d15bd	不一致	fills[0].bar = 1(正解 2)	802ef26d15bd	2 回の実行で同じ	0.0	0.0
i4-10-signal-first-two-models	I4-10	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-10-stop-first-plain	I4-10	値	不一致	fills[0].bar = 1(正解 2)	11192d2cba72	不一致	fills[0].bar = 1(正解 2)	11192d2cba72	2 回の実行で同じ	0.0	0.0
i4-12-tp-before-maker-tp	I4-12	値	不一致	fills[0].bar = 1(正解 2)	b38546397209	不一致	fills[0].bar = 1(正解 2)	b38546397209	2 回の実行で同じ	0.0	0.0
i4-11-wick-first	I4-11	値	不一致	fills[0].bar = 1(正解 2)	d01479ed1de2	不一致	fills[0].bar = 1(正解 2)	d01479ed1de2	2 回の実行で同じ	0.0	0.0
i4-11-wick-before-exit-limit	I4-11	値	不一致	fills[1].bar = 3(正解 4)	1ef036f2d5c3	不一致	fills[1].bar = 3(正解 4)	1ef036f2d5c3	2 回の実行で同じ	0.0	0.0
i4-13-stop-on-time-bar	I4-13	値	不一致	fills[0].bar = 1(正解 2)	bc923bc88c5f	不一致	fills[0].bar = 1(正解 2)	bc923bc88c5f	2 回の実行で同じ	0.0	0.0
i4-13-time-first	I4-13	値	不一致	fills[0].bar = 1(正解 2)	bc923bc88c5f	不一致	fills[0].bar = 1(正解 2)	bc923bc88c5f	2 回の実行で同じ	0.0	0.0
i4-13-time-first-two-models	I4-13	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-13-time-maker-tp-two-models	I4-13	能力	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-13-time-before-exit-limit	I4-13	値	不一致	fills[1].bar = 3(正解 4)	ac9764df62aa	不一致	fills[1].bar = 3(正解 4)	ac9764df62aa	2 回の実行で同じ	0.0	0.0
i4-13-stop-on-time-bar-maker	I4-13	値	不一致	fills[1].bar = 3(正解 4)	ac9764df62aa	不一致	fills[1].bar = 3(正解 4)	ac9764df62aa	2 回の実行で同じ	0.0	0.0
i4-16-stop-before-exit-limit	I4-16	値	正解と一致		7dc4aa9464a4	正解と一致		7dc4aa9464a4	2 回の実行で同じ	0.0	0.0
i4-16-tp-before-exit-limit	I4-16	値	不一致	fills[1].price = 102.49999999999999(正解 103.0)	70cac9ae29fe	不一致	fills[1].price = 102.49999999999999(正解 103.0)	70cac9ae29fe	2 回の実行で同じ	0.0	0.0
i4-16-maker-tp-before-exit-limit	I4-16	値	正解と一致		eb81aa9c95c6	正解と一致		eb81aa9c95c6	2 回の実行で同じ	0.0	0.0
i4-3-core-delivery	I4-3	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の規則だけで、道具の事象の流れ(戦略を呼ぶ時と戦略に渡す物)は書き写していない。場面の戦略はこの共通の足の輪(_repro_bars.py)で回り、道具の物ではない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の規則だけで、道具の事象の流れ(戦略を呼ぶ時と戦略に渡す物)は書き写していない。場面の戦略はこの共通の足の輪(_repro_bars.py)で回り、道具の物ではない	-	結果なし	0.0	0.0
i4-3-core-delivery-gap	I4-3	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の規則だけで、道具の事象の流れ(戦略を呼ぶ時と戦略に渡す物)は書き写していない。場面の戦略はこの共通の足の輪(_repro_bars.py)で回り、道具の物ではない	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 再現は約定の規則だけで、道具の事象の流れ(戦略を呼ぶ時と戦略に渡す物)は書き写していない。場面の戦略はこの共通の足の輪(_repro_bars.py)で回り、道具の物ではない	-	結果なし	0.0	0.0
i4-3-ref-signal-first	I4-3	値	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	adapter: QuantConnect LEAN FillModel(b1337938)(再現): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	0.0	0.0
