scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-5-queue-value	C2-5	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier6	C2-5	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-6-none	C2-6	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-discount-at-entry	C2-6	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-snapshot-cap	C2-6	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-l3	C2-6	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 事象 l3_add を渡す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 事象 l3_add を渡す口が無い	-	結果なし	0.0	0.0
c2-6-prob	C2-6	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-prob-power2	C2-6	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-walk	C2-7	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-7-walk-exhaust	C2-7	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-7-impact-sqrt	C2-7	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-7-impact-permanent	C2-7	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-8-range	C2-8	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 遅延(cancel)を渡す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 遅延(cancel)を渡す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に post_only が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に post_only が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-maker	C2-10	値	不一致	fee.o1: 期待 -0.999 / 出力 -0.9985	c734521b6cfdc5e0	不一致	fee.o1: 期待 -0.999 / 出力 -0.9985	c734521b6cfdc5e0	2 回の実行で同じ	0.002	0.001
c2-10-spread	C2-10	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-funding	C2-10	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-no-default	C2-10	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-10-source	C2-10	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-pnl	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-margin	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-liquidation	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-legs	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 公開の口に market が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	正解と一致		adcf76156bb1213c	正解と一致		adcf76156bb1213c	2 回の実行で同じ	0.001	0.001
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: VnPy 4.4.0 / vnpy_ctastrategy 1.4.1(BAR の型): 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
