scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-4-unknown	C2-4	値	結果なし	adapter: Backtrader 1.9.78.123: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 拒否・時間切れ・状態不明を注入する口が無い	-	結果なし	0.0	0.0
c2-4-kill	C2-4	値	結果なし	adapter: Backtrader 1.9.78.123: 公開の口に kill が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 公開の口に kill が無い	-	結果なし	0.0	0.0
c2-5-tier0	C2-5	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier1	C2-5	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier2	C2-5	能力	正解と一致		7344b8d2e4b8485d	正解と一致		7344b8d2e4b8485d	2 回の実行で同じ	0.002	0.002
c2-5-tier3	C2-5	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier4	C2-5	能力	正解と一致		3300d126bdd7cfd3	正解と一致		3300d126bdd7cfd3	2 回の実行で同じ	0.002	0.003
c2-5-tier5	C2-5	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-queue-value	C2-5	値	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-5-tier6	C2-5	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-none	C2-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-discount-at-entry	C2-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-snapshot-cap	C2-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-l3	C2-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 事象 l3_add を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 l3_add を渡す口が無い	-	結果なし	0.0	0.0
c2-6-prob	C2-6	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-6-prob-power2	C2-6	値	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-walk	C2-7	値	結果なし	adapter: Backtrader 1.9.78.123: 足にする約定も足も無い(Backtrader は足の feed だけを取る)	-	結果なし	adapter: Backtrader 1.9.78.123: 足にする約定も足も無い(Backtrader は足の feed だけを取る)	-	結果なし	0.0	0.0
c2-7-walk-exhaust	C2-7	値	結果なし	adapter: Backtrader 1.9.78.123: 足にする約定も足も無い(Backtrader は足の feed だけを取る)	-	結果なし	adapter: Backtrader 1.9.78.123: 足にする約定も足も無い(Backtrader は足の feed だけを取る)	-	結果なし	0.0	0.0
c2-7-impact-sqrt	C2-7	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-7-impact-permanent	C2-7	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-range	C2-8	値	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-8-both-required	C2-8	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
c2-9-order-feed	C2-9	値	結果なし	adapter: Backtrader 1.9.78.123: 遅延(feed)を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 遅延(feed)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-late	C2-9	値	結果なし	adapter: Backtrader 1.9.78.123: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-cancel-early	C2-9	値	結果なし	adapter: Backtrader 1.9.78.123: 遅延(cancel)を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 遅延(cancel)を渡す口が無い	-	結果なし	0.0	0.0
c2-9-notice	C2-9	値	結果なし	adapter: Backtrader 1.9.78.123: 公開の口に post_only が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 公開の口に post_only が無い	-	結果なし	0.0	0.0
c2-9-empirical	C2-9	能力	結果なし	adapter: Backtrader 1.9.78.123: 遅延(order)を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 遅延(order)を渡す口が無い	-	結果なし	0.0	0.0
c2-10-taker	C2-10	値	正解と一致		26f272221d346ef9	正解と一致		26f272221d346ef9	2 回の実行で同じ	0.002	0.002
c2-10-maker	C2-10	値	不一致	fee.o1: 期待 -0.999 / 出力 -0.9985	7a150b32bdb56fc6	不一致	fee.o1: 期待 -0.999 / 出力 -0.9985	7a150b32bdb56fc6	2 回の実行で同じ	0.002	0.002
c2-10-spread	C2-10	値	不一致	avg_px.o1: 期待 10001.0 / 出力 10000.0	05c84027fcefd40e	不一致	avg_px.o1: 期待 10001.0 / 出力 10000.0	05c84027fcefd40e	2 回の実行で同じ	0.002	0.002
c2-10-funding	C2-10	値	結果なし	adapter: Backtrader 1.9.78.123: 事象 funding を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 funding を渡す口が無い	-	結果なし	0.0	0.0
c2-10-swap	C2-10	値	結果なし	adapter: Backtrader 1.9.78.123: 事象 rollover を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 rollover を渡す口が無い	-	結果なし	0.0	0.0
c2-10-jpx-fee	C2-10	値	結果なし	adapter: Backtrader 1.9.78.123: 費用 fee_table を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 費用 fee_table を渡す口が無い	-	結果なし	0.001	0.0
c2-10-no-default	C2-10	能力	不一致	変形を断らずに走った(単一の結果を返した)	8c23018d79047a90	不一致	変形を断らずに走った(単一の結果を返した)	8c23018d79047a90	2 回の実行で同じ	0.004	0.004
c2-10-source	C2-10	能力	不一致	変形を断らずに走った(単一の結果を返した)	8c23018d79047a90	不一致	変形を断らずに走った(単一の結果を返した)	8c23018d79047a90	2 回の実行で同じ	0.004	0.004
c2-11-pnl	C2-11	値	不一致	account.realized: 期待 40.0 / 出力 0.0; account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'unrealized')	f05bd0a5c617d79c	不一致	account.realized: 期待 40.0 / 出力 0.0; account.unrealized: 期待 30.0 / 出力に無い(KeyError: 'unrealized')	f05bd0a5c617d79c	2 回の実行で同じ	0.003	0.002
c2-11-margin	C2-11	値	不一致	filled.o2: 期待 0.1 / 出力 0.0	ad27f80e40a19902	不一致	filled.o2: 期待 0.1 / 出力 0.0	ad27f80e40a19902	2 回の実行で同じ	0.002	0.002
c2-11-liquidation	C2-11	値	結果なし	adapter: Backtrader 1.9.78.123: 口座の maint_ratio を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 口座の maint_ratio を渡す口が無い	-	結果なし	0.0	0.0
c2-11-exposure	C2-11	値	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'exposure_ns')	50cd55f68ce98a2f	不一致	account.exposure_ns: 期待 3999000000 / 出力に無い(KeyError: 'exposure_ns')	50cd55f68ce98a2f	2 回の実行で同じ	0.002	0.002
c2-11-legs	C2-11	値	結果なし	adapter: Backtrader 1.9.78.123: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	adapter: Backtrader 1.9.78.123: 手数料の率は 1 つで、maker と taker で違う率を同じ実行の中で渡せない	-	結果なし	0.0	0.0
c2-11-split	C2-11	値	結果なし	adapter: Backtrader 1.9.78.123: 事象 corporate を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-reverse-split	C2-11	値	結果なし	adapter: Backtrader 1.9.78.123: 事象 corporate を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 corporate を渡す口が無い	-	結果なし	0.0	0.0
c2-11-jpy	C2-11	値	結果なし	adapter: Backtrader 1.9.78.123: 事象 fx_rate を渡す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 事象 fx_rate を渡す口が無い	-	結果なし	0.0	0.0
c2-12-jpx-bar-value	C2-12	値	正解と一致		352abe8bc43ccbdd	正解と一致		352abe8bc43ccbdd	2 回の実行で同じ	0.002	0.003
c2-12-jpx-wait	C2-12	能力	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	adapter: Backtrader 1.9.78.123: 約定の模型は足で埋まる型(段 2)だけで、ほかの段・列・市場影響の関数・楽観と悲観の両方を回す口が無い	-	結果なし	0.0	0.0
