target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_isaaccheng_obsim	p3-bar	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p4-future-read-attempt	P0-4	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""book_delta"", 1700092800000000000], [""book_snapshot"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	型の選び方(runner、第 r7-1 回): 対象の型 [] は 0 種で、この場面の最低 2 種に足りない(同じ実行の p3 の結果: p3-trade: not_supported / p3-book_snapshot: not_supported / p3-book_delta: not_supported / p3-bar: not_supported / p3-funding: not_supported / p3-liquidation: not_supported)	null
opp_isaaccheng_obsim	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	型の選び方(runner、第 r7-1 回): 対象の型 [] は 0 種で、この場面の最低 2 種に足りない(同じ実行の p3 の結果: p3-trade: not_supported / p3-book_snapshot: not_supported / p3-book_delta: not_supported / p3-bar: not_supported / p3-funding: not_supported / p3-liquidation: not_supported)	null
opp_isaaccheng_obsim	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p6-fill-seen-by-strategy	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_at_call3"": 1.0}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p7-cost-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.5}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p7-cost-per-unit	P0-7	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fee"": 0.75}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
opp_isaaccheng_obsim	p7-account-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""account_recorded_fill_qty"": [1.0]}"	order-book-simulator は取引所を模す仕事(利用者の注文を HTTP で受けて値段と時刻の優先で照合し、板の差分を配る)で、過去の相場の事象を流して戦略を事象ごとに呼ぶ検証の機関が無い(戦略が無いので、事象の型・時刻・時計・通知を戦略に渡す口も、約定・遅延・費用・口座を差し込む口も無い。板と約定は自分の照合の結果として持つ)。試したこと: OrderBook(stock_id, 'X').add_order(売り 指値 100 × 1) -> 約定 0 件; add_order(買い 成行 1) -> 約定 1 件(値 ['100.0']、created_at は注文を受けた時刻で、板の中の時間優先に使う); get_full_snapshot() の鍵 ['asks', 'bids']	null
