scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-6-signal-refused	I4-6	能力	結果なし	adapter: vectorbt 1.1.0: 入力はメモリ上の配列(close・open・high・low)で、ファイルを宣言で読む口・気配(buy は ask・sell は bid)・板の入力・実行記録・目的つきの書き出し・ダッシュボードを探したが無い	-	結果なし	adapter: vectorbt 1.1.0: 入力はメモリ上の配列(close・open・high・low)で、ファイルを宣言で読む口・気配(buy は ask・sell は bid)・板の入力・実行記録・目的つきの書き出し・ダッシュボードを探したが無い	-	結果なし	0.001	0.001
i4-6-research-refused	I4-6	能力	結果なし	adapter: vectorbt 1.1.0: 入力はメモリ上の配列(close・open・high・low)で、ファイルを宣言で読む口・気配(buy は ask・sell は bid)・板の入力・実行記録・目的つきの書き出し・ダッシュボードを探したが無い	-	結果なし	adapter: vectorbt 1.1.0: 入力はメモリ上の配列(close・open・high・low)で、ファイルを宣言で読む口・気配(buy は ask・sell は bid)・板の入力・実行記録・目的つきの書き出し・ダッシュボードを探したが無い	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	不一致	fills[0].size = 30.0(正解 29.98800479808077)	0dd2a5f9b062	不一致	fills[0].size = 30.0(正解 29.98800479808077)	0dd2a5f9b062	2 回の実行で同じ	0.006	0.006
i4-8-short-close	I4-8	値	不一致	fills[0].size = 25.0(正解 25.01000400160064)	1b53a0966bad	不一致	fills[0].size = 25.0(正解 25.01000400160064)	1b53a0966bad	2 回の実行で同じ	0.006	0.006
i4-8-no-short	I4-8	値	正解と一致		489543c6ed48	正解と一致		489543c6ed48	2 回の実行で同じ	0.006	0.006
i4-9-strict	I4-9	値	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	0.0	0.0
i4-9-short-strict	I4-9	値	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	0.0	0.0
i4-10-priority	I4-10	値	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	0.0	0.0
i4-11-wick-long	I4-11	値	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	0.0	0.0
i4-11-wick-short	I4-11	値	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	0.0	0.0
i4-11-refuse-stack	I4-11	能力	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	adapter: vectorbt 1.1.0: stop_window_bars: stop_mode と同じ / stop_mode: 終値が前の足の安値・高値の水準を抜けたら次の始値で出る止めを探したが無い(sl_stop は約定値からの率だけ)。signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	0.0	0.0
i4-12-maker-tp	I4-12	値	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	0.0	0.0
i4-12-refuse	I4-12	能力	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	adapter: vectorbt 1.1.0: maker と taker で違う手数料: fees は 1 つの配列(注文の種類で分ける口が無い)	-	結果なし	0.0	0.0
i4-12-touch-decimal	I4-12	値	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	不一致	fills[1].bar = 2(正解 3)	0ee3f45421bf	2 回の実行で同じ	0.008	0.006
i4-13-time-exit	I4-13	値	結果なし	adapter: vectorbt 1.1.0: max_hold_bars: 組み込みの時間の止めを探したが無い(from_signals の止めの引数は sl_stop・sl_trail・tp_stop だけ)。numba の signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	adapter: vectorbt 1.1.0: max_hold_bars: 組み込みの時間の止めを探したが無い(from_signals の止めの引数は sl_stop・sl_trail・tp_stop だけ)。numba の signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	0.0	0.0
i4-13-tp-on-exit-bar	I4-13	値	結果なし	adapter: vectorbt 1.1.0: max_hold_bars: 組み込みの時間の止めを探したが無い(from_signals の止めの引数は sl_stop・sl_trail・tp_stop だけ)。numba の signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	adapter: vectorbt 1.1.0: max_hold_bars: 組み込みの時間の止めを探したが無い(from_signals の止めの引数は sl_stop・sl_trail・tp_stop だけ)。numba の signal_func_nb で書く道はあるが、この adapter は書いていない	-	結果なし	0.0	0.0
i4-13-two-models	I4-13	能力	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-14-mask-sides	I4-14	値	正解と一致		3f19057470f3	正解と一致		3f19057470f3	2 回の実行で同じ	0.007	0.006
i4-14-sides-short	I4-14	値	正解と一致		2603029e6415	正解と一致		2603029e6415	2 回の実行で同じ	0.006	0.005
i4-15-swap-long	I4-15	値	結果なし	adapter: vectorbt 1.1.0: swap_daily_pct: 持ち越しの口を探したが無い(from_signals の引数に carry・funding・interest 無し)	-	結果なし	adapter: vectorbt 1.1.0: swap_daily_pct: 持ち越しの口を探したが無い(from_signals の引数に carry・funding・interest 無し)	-	結果なし	0.0	0.0
i4-15-swap-short	I4-15	値	結果なし	adapter: vectorbt 1.1.0: swap_daily_pct: 持ち越しの口を探したが無い(from_signals の引数に carry・funding・interest 無し)	-	結果なし	adapter: vectorbt 1.1.0: swap_daily_pct: 持ち越しの口を探したが無い(from_signals の引数に carry・funding・interest 無し)	-	結果なし	0.0	0.0
i4-16-missed	I4-16	値	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	adapter: vectorbt 1.1.0: execution: from_signals に指値(値を決めて待つ注文)の口を探したが無い(portfolio/base.py 2048-2110 行の引数に limit・order_type 無し)	-	結果なし	0.0	0.0
i4-17-metrics	I4-17	値	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	0.0	0.0
i4-17-metrics-edge	I4-17	値	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	0.0	0.0
i4-17-sharpe-bar-seconds	I4-17	値	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	adapter: vectorbt 1.1.0: 12 の指標を 1 つずつ出す口を探したが無い(Portfolio.stats は Total Return・Sharpe・Max Drawdown・Win Rate・Profit Factor・Expectancy・Avg Winning/Losing Trade [%] で、平均勝ち・負けの円・RR・手数料の合計は無い。外から与えた損益の列を受ける関数も無い)	-	結果なし	0.0	0.0
i4-17-two-models	I4-17	能力	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-split	I4-18	値	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	0.0	0.0
i4-18-split-decimal	I4-18	値	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	0.0	0.0
i4-18-two-models	I4-18	能力	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	adapter: vectorbt 1.1.0: 道具に、1 つの戦略の記述から互換の計算(L-1〜L-3)と仕様の計算の 2 つの出力を選ぶ口を探したが無い(模型は 1 つ)	-	結果なし	0.0	0.0
i4-18-refuse	I4-18	能力	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	adapter: vectorbt 1.1.0: 行の割合で 3 つに分ける口を探したが無い(range_split・rolling_split・expanding_split は位置か長さを取る。割合から境を出すのは adapter の計算になる)	-	結果なし	0.0	0.0
