scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v5-reject-phase2-runs	V5	能力	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	0.0	0.0
v5-reject-dotdot	V5	能力	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	0.001	0.0
v5-reject-symlink	V5	能力	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	0.001	0.0
v5-seal-boundary	V5	値	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	0.001	0.0
v5-sealed-window	V5	能力	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	adapter: backtesting.py に市場データのファイルを読む口が無い(Backtest はメモリ上の OHLC の DataFrame を取る。read_csv の当たりは同梱の例のデータを読む test/__init__.py だけ)	-	結果なし	0.001	0.0
v6-split	V6	値	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	0.0	0.0
v6-reverse-split	V6	値	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	0.0	0.0
v6-point-in-time	V6	値	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	0.0	0.0
v6-code-change	V6	値	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	0.0	0.0
v6-universe-survivorship	V6	能力	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	adapter: backtesting.py に分割・併合・コード変更の調整と日付ごとの銘柄集合の口が無い(1 銘柄の OHLC だけを取る)	-	結果なし	0.0	0.0
v7-bars-from-trades	V7	値	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-rule-integer	V7	値	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-rule-fractional	V7	値	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	0.0	0.0
v7-speed	V7	能力	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	adapter: backtesting.py の模擬は Strategy.next を足ごとに呼ぶ 1 経路だけで、突き合わせる近道(ベクトル化)の経路が無い	-	結果なし	0.055	0.056
