target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_lib_pybroker	p3-bar	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	足 1 本。ctx の open/high/low/close/volume の最後	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/strategy.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""pybroker.context.ExecContext"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py""}]}"
opp_lib_pybroker	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、funding の型は無い。試したこと: Strategy(<['symbol', 'date', 'rate'] の DataFrame>).backtest() -> ValueError: DataFrame is missing required columns: ['open', 'high', 'low', 'close']	null
opp_lib_pybroker	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、liquidation の型は無い。試したこと: Strategy(<['symbol', 'date', 'price', 'qty', 'side'] の DataFrame>).backtest() -> ValueError: DataFrame is missing required columns: ['open', 'high', 'low', 'close']	null
opp_lib_pybroker	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、足以外の 5 種 の型は無い。試したこと: Strategy(<['symbol', 'date', 'price', 'qty', 'side'] の DataFrame>).backtest() -> ValueError: DataFrame is missing required columns: ['open', 'high', 'low', 'close']	null
opp_lib_pybroker	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	時刻を頼んで呼ばれる口が無い(execution は足ごとにだけ呼ばれる)。試したこと: Strategy.add_timer(...) -> AttributeError: 'Strategy' object has no attribute 'add_timer'	null
opp_lib_pybroker	p3-notice-accepted	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""accepted""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は ctx.orders() / ctx.pending_orders() で問い合わせる)。試したこと: Strategy.add_order_callback(...) -> AttributeError: 'Strategy' object has no attribute 'add_order_callback'	null
opp_lib_pybroker	p3-notice-rejected	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""notices"": [""rejected""]}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は ctx.orders() / ctx.pending_orders() で問い合わせる)。試したこと: Strategy.add_order_callback(...) -> AttributeError: 'Strategy' object has no attribute 'add_order_callback'	null
opp_lib_pybroker	p3-notice-filled	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""filled_qty_in_notices"": 1.0}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は ctx.orders() / ctx.pending_orders() で問い合わせる)。試したこと: Strategy.add_order_callback(...) -> AttributeError: 'Strategy' object has no attribute 'add_order_callback'	null
opp_lib_pybroker	p4-visible-at-step	P0-4	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	ok	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	T0 + 4 日の呼び出しに ctx.close を読んだ	"{""reads"": [{""means"": ""ctx.close"", ""of"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3}]}"
opp_lib_pybroker	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、受け取れる時刻を別に持つ事象 の型は無い。試したこと: Strategy(...).backtest() は例外なく走った(1 行に日時は date の 1 つ。余分な列は register_columns で足せるが、配る時刻は date で決まる)	null
opp_lib_pybroker	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""ctx.close[位置]"", ""message"": ""index 4 is out of bounds for axis 0 with size 4"", ""naming"": ""[n]"", ""raised"": ""IndexError"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""other"", ""means"": ""ctx.foreign('X').close(全部)"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""other""}, {""form"": ""other"", ""means"": ""ctx.close.base(numpy の元の配列)"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0, 105.0], ""shape"": ""other""}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""ctx.close[位置]"", ""message"": ""index 4 is out of bounds for axis 0 with size 4"", ""naming"": ""[n]"", ""raised"": ""IndexError"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n-1:n+1]"", ""raised"": null, ""returned"": [103.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": [103.0, 102.0, 101.0, 100.0], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""ctx.close[位置]"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""other"", ""means"": ""ctx.foreign('X').close(全部)"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0], ""shape"": ""other""}, {""form"": ""other"", ""means"": ""ctx.close.base(numpy の元の配列)"", ""naming"": ""other"", ""raised"": null, ""returned"": [100.0, 101.0, 102.0, 103.0, 104.0, 105.0], ""shape"": ""other""}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日の呼び出しに試した: [position [n]] ctx.close[位置] IndexError: index 4 is out of bounds for axis 0 with size 4 ; [position [n:]] ctx.close[位置] -> [] ; [position [n:n+1]] ctx.close[位置] -> [] ; [position [n-1:n+1]] ctx.close[位置] -> [103.0] ; [position [n::2]] ctx.close[位置] -> [] ; [position [n:n]] ctx.close[位置] -> [] ; [position [n::-1]] ctx.close[位置] -> [103.0, 102.0, 101.0, 100.0] ; [position [:n:-1]] ctx.close[位置] -> [] ; [other other] ctx.foreign('X').close(全部) -> [np.float64(100.0), np.float64(101.0), np.float64(102.0), np.float64(103.0)] ; [other other] ctx.close.base(numpy の元の配列) -> [np.float64(100.0), np.float64(101.0), np.float64(102.0), np.float64(103.0), np.float64(104.0), np.float64(105.0)]	"{""attempts"": [{""means"": ""ctx.close[位置]"", ""naming"": ""[n]"", ""raised_by_scene_set_raise"": false, ""raised_file"": ""/home/user/trade/tests/bt/battery/item_0/adapters/common.py"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n:]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n:n+1]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n-1:n+1]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n::2]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n:n]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[n::-1]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close[位置]"", ""naming"": ""[:n:-1]"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.foreign('X').close(全部)"", ""naming"": ""other"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/common.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}, {""means"": ""ctx.close.base(numpy の元の配列)"", ""naming"": ""other"", ""touched"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/context.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/lib-pybroker/lib/python3.11/site-packages/pybroker/scope.py""], ""touched_count"": 3, ""via"": null}]}"
opp_lib_pybroker	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、約定・資金調達・清算 の型は無い。試したこと: Strategy(<['symbol', 'date', 'price', 'qty', 'side'] の DataFrame>).backtest() -> ValueError: DataFrame is missing required columns: ['open', 'high', 'low', 'close']	null
opp_lib_pybroker	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	PyBroker の入力は銘柄・日時・OHLCV の行の DataFrame(または DataSource)で、約定・資金調達・清算 の型は無い。試したこと: Strategy(<['symbol', 'date', 'price', 'qty', 'side'] の DataFrame>).backtest() -> ValueError: DataFrame is missing required columns: ['open', 'high', 'low', 'close']	null
opp_lib_pybroker	p5-same-stream-order	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""prices"": [101.0, 99.0, 100.0]}"	同じ日時の 3 行を渡して走らせた -> ValueError: Data contains 2 duplicate (symbol, date) rows for: X. Bar data and indicators are indexed by the same bar counter, so duplicates put them out of step. Drop them with df.drop_duplicates(['symbol', 'dat	null
opp_lib_pybroker	p6-place-then-cancel	P0-6	value	不一致	不一致	2 回の実行で同じ	ok	"{""open_at_call2"": 0, ""open_at_call3"": 0}"	ok	"{""open_at_call2"": 0, ""open_at_call3"": 0}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	buy_shares=1・buy_limit_price=90 / pending_orders / cancel_pending_order	null
opp_lib_pybroker	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	注文の受付・拒否・約定・取消を戦略に知らせる呼び出しが無い(戦略は ctx.orders() / ctx.pending_orders() で問い合わせる)。試したこと: Strategy.add_order_callback(...) -> AttributeError: 'Strategy' object has no attribute 'add_order_callback'	null
opp_lib_pybroker	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0, ""orders"": [[""buy"", 1.0]]}"	ok	"{""filled_qty_at_call3"": 1.0, ""orders"": [[""buy"", 1.0]]}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に ctx.long_pos().shares(注文の約定済み数量を読む口は ctx.orders() の約定済みの一覧)	null
opp_lib_pybroker	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	ctx.buy_fill_price に (symbol, bar_data) -> 12345.0 の関数を渡した。orders: [{'type': 'buy', 'symbol': 'X', 'date': Timestamp('2023-11-17 00:00:00'), 'created': Timestamp('2023-11-16 00:00:00'), 'order_type': 'market', 'intent': 'buy_to_open', 'shares': 1, 'limit_price': nan, 'market_price': 12345.0, 'fill_price': 12345.0, 'fees': 0.0}]	null
opp_lib_pybroker	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型の口が無い(約定は buy_delay 本あとの足)。試したこと: Strategy.set_latency_model(...) -> AttributeError: 'Strategy' object has no attribute 'set_latency_model'	null
opp_lib_pybroker	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	StrategyConfig(fee_mode=<FeeInfo -> 0.5>)。orders: [{'type': 'buy', 'symbol': 'X', 'date': Timestamp('2023-11-17 00:00:00'), 'created': Timestamp('2023-11-16 00:00:00'), 'order_type': 'market', 'intent': 'buy_to_open', 'shares': 1, 'limit_price': nan, 'market_price': 100.0, 'fill_price': 100.0, 'fees': 0.5}]	null
