target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_gobacktest	p4-future-read-attempt	P0-4	capability	不一致	不一致	2 回の実行で同じ	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: index out of range [4] with length 4"", ""naming"": ""[n]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": """", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: slice bounds out of range [:5] with capacity 4"", ""naming"": ""[n:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: slice bounds out of range [:5] with capacity 4"", ""naming"": ""[n-1:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": """", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n]"", ""raised"": null, ""returned"": 104, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [104, 105], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [104], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""runtime error: slice bounds out of range [-1:]"", ""naming"": ""[n-1:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""form"": ""other"", ""means"": ""Data().List(\""X\"")"", ""message"": """", ""naming"": ""other"", ""raised"": null, ""returned"": 4, ""shape"": ""other""}]}}"	ok	"{""every_attempt_stopped_by_error"": false, ""future_value_obtained"": true, ""raw"": {""attempts"": [{""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: index out of range [4] with length 4"", ""naming"": ""[n]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": """", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: slice bounds out of range [:5] with capacity 4"", ""naming"": ""[n:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""runtime error: slice bounds out of range [:5] with capacity 4"", ""naming"": ""[n-1:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": """", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().History()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n]"", ""raised"": null, ""returned"": 104, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:]"", ""raised"": null, ""returned"": [104, 105], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:n+1]"", ""raised"": null, ""returned"": [104], ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""runtime error: slice bounds out of range [-1:]"", ""naming"": ""[n-1:n+1]"", ""raised"": ""panic"", ""returned"": null, ""shape"": ""position""}, {""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": """", ""naming"": ""[n:n]"", ""raised"": null, ""returned"": [], ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::2]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[n::-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""expressible"": false, ""form"": ""position"", ""means"": ""go:Data().Stream()[位置]"", ""message"": ""Go の区間に歩幅は無く書けない"", ""naming"": ""[:n:-1]"", ""raised"": null, ""returned"": null, ""shape"": ""position""}, {""form"": ""other"", ""means"": ""Data().List(\""X\"")"", ""message"": """", ""naming"": ""other"", ""raised"": null, ""returned"": 4, ""shape"": ""other""}]}}"	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	"T0 + 4 日の OnData で試した(戦略の Data() は DataHandler で、Stream() はまだ流れていない事象の列を返す): [position [n]] go:Data().History()[位置] panic: runtime error: index out of range [4] with length 4 ; [position [n:]] go:Data().History()[位置] -> [] ; [position [n:n+1]] go:Data().History()[位置] panic: runtime error: slice bounds out of range [:5] with capacity 4 ; [position [n-1:n+1]] go:Data().History()[位置] panic: runtime error: slice bounds out of range [:5] with capacity 4 ; [position [n:n]] go:Data().History()[位置] -> [] ; [position [n::2]] go:Data().History()[位置] -> None ; [position [n::-1]] go:Data().History()[位置] -> None ; [position [:n:-1]] go:Data().History()[位置] -> None ; [position [n]] go:Data().Stream()[位置] -> 104 ; [position [n:]] go:Data().Stream()[位置] -> [104, 105] ; [position [n:n+1]] go:Data().Stream()[位置] -> [104] ; [position [n-1:n+1]] go:Data().Stream()[位置] panic: runtime error: slice bounds out of range [-1:] ; [position [n:n]] go:Data().Stream()[位置] -> [] ; [position [n::2]] go:Data().Stream()[位置] -> None ; [position [n::-1]] go:Data().Stream()[位置] -> None ; [position [:n:-1]] go:Data().Stream()[位置] -> None ; [other other] Data().List(""X"") -> 4"	"{""attempts"": [{""means"": ""go:Data().History()[位置]"", ""naming"": ""[n]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n:]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n-1:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n:n]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n::2]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[n::-1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().History()[位置]"", ""naming"": ""[:n:-1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n:]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n-1:n+1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n:n]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n::2]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[n::-1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""go:Data().Stream()[位置]"", ""naming"": ""[:n:-1]"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}, {""means"": ""Data().List(\""X\"")"", ""naming"": ""other"", ""touched"": [], ""touched_count"": 0, ""via"": ""go:github.com/dirkolbrich/gobacktest.Data""}]}"
opp_gobacktest	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	この道具の相場の事象の型は Bar(OHLCV)と Tick(買い気配と売り気配)の 2 つで、約定・資金調達・清算 を渡す口が無い	null
opp_gobacktest	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	この道具の相場の事象の型は Bar(OHLCV)と Tick(買い気配と売り気配)の 2 つで、約定・資金調達・清算 を渡す口が無い	null
opp_gobacktest	p5-same-stream-order	P0-5	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""prices"": [101.0, 99.0, 100.0]}"	ok	"{""prices"": [101.0, 99.0, 100.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の 3 本を Bar にして Data.SetStream(並べ替えない)、OnData の Price() の順	"{""carriers"": [""go:*gobacktest.Bar"", ""go:*gobacktest.Bar"", ""go:*gobacktest.Bar""]}"
opp_gobacktest	p6-place-then-cancel	P0-6	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	戦略が出すのは向き(BOT / SLD)だけの Signal で、指値の注文・取消・未決の注文の読み出しの口が無い(Portfolio.OnSignal が成行の Order を作る、portfolio.go)	null
opp_gobacktest	p6-cancel-notice	P0-6	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""cancel_notice_received"": true}"	戦略が出すのは向き(BOT / SLD)だけの Signal で、指値の注文・取消・未決の注文の読み出しの口が無い(Portfolio.OnSignal が成行の Order を作る、portfolio.go)	null
opp_gobacktest	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	1 回目に買いの Signal(Size の既定の数量 1)、3 回目に Portfolio.IsInvested('X') の建玉の数量(注文から約定済み数量を読む口は無い)。{'invested': True, 'position': '{timestamp:{wall:0 ext:63835862400 loc:<nil>} symbol:X qty:1 qtyBOT:1 qtySLD:0 avgPrice:100 avgPriceNet:100 avgPriceBOT:100 avgPriceSLD:0 value:-100 valueBOT:100 valueSLD:0 netValue:-100 netValueBOT:100 netValueSLD:0 marketPrice:100 marketValue:100 commission:0 exchangeFee:0 cost:0 costBasis:100 realProfitLoss:0 unrealProfitLoss:0 totalProfitLoss:0}', 'read_at': 3}	null
opp_gobacktest	p7-fill-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_price"": 12345.0}"	約定の模型の口(Backtest.SetExchange の ExecutionHandler)はあるが、包みの外からは約定の値を決められない: Fill の値の欄 price は非公開で、公開の setter は SetDirection と SetQty だけ(fill.go)。試したこと: 包みの外に OnOrder で f.SetPrice(12345.0) を呼ぶ ExecutionHandler を書いて go build -> f.SetPrice undefined (type *gobacktest.Fill has no field or method SetPrice)(導入の記録)	null
opp_gobacktest	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	遅延の模型の口が無い(Exchange.OnOrder は注文をその場で最新の値で埋める、execution.go)	null
opp_gobacktest	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	Exchange.Commission に CommissionHandler(Calculate(qty, price))を差し込み、1 回目に買いの Signal(数量 1)。Fill.Commission() の合計。[{'account': False, 'commission': 0.5, 'cost': 0.5, 'fill_price': 100, 'fill_qty': 1, 'fill_ts': 1700092800000000000}]	null
opp_gobacktest	p7-cost-per-unit	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.75}"	ok	"{""fee"": 0.75}"	"{""fee"": 0.75}"	Exchange.Commission に CommissionHandler(Calculate(qty, price))を差し込み、1 回目に買いの Signal(数量 2)。Fill.Commission() の合計。[{'account': False, 'commission': 0.75, 'cost': 0.75, 'fill_price': 100, 'fill_qty': 2, 'fill_ts': 1700092800000000000}]	null
opp_gobacktest	p7-account-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""account_recorded_fill_qty"": [1.0]}"	ok	"{""account_recorded_fill_qty"": [1.0]}"	"{""account_recorded_fill_qty"": [1.0]}"	Backtest.SetPortfolio に、道具の Portfolio を包んで OnFill で受けた約定の数量を記録する PortfolioHandler を差し込んだ	null
