target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_rqalpha	p3-bar	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700031600000000000]]}"	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700031600000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	日足 1 本。bar_dict['X.XSHE'] の open/high/low/close/volume	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/__init__.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/events.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/executor.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/strategy.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/main.py""], ""returned_by"": null, ""type"": ""rqalpha.model.bar.BarObject"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/model/bar.py""}]}"
opp_rqalpha	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	rqalpha の日足・分足の回の入力は、データ源の銘柄ごとの足(datetime/open/high/low/close/volume の配列)で、funding を型として戦略に渡す口が無い(tick の回は tick だけを渡す別の頻度)。試したこと: データ源の配列に funding の列だけを入れて run_func -> KeyError: 'price'	null
opp_rqalpha	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	rqalpha の日足・分足の回の入力は、データ源の銘柄ごとの足(datetime/open/high/low/close/volume の配列)で、liquidation を型として戦略に渡す口が無い(tick の回は tick だけを渡す別の頻度)。試したこと: データ源の配列に liquidation の列だけを入れて run_func -> KeyError: 'price'	null
opp_rqalpha	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	rqalpha の日足・分足の回の入力は、データ源の銘柄ごとの足(datetime/open/high/low/close/volume の配列)で、足以外の 5 種 を型として戦略に渡す口が無い(tick の回は tick だけを渡す別の頻度)。試したこと: データ源の配列に 足以外の 5 種 の列だけを入れて run_func -> KeyError: 'price'	null
opp_rqalpha	p3-clock-timer	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""clock_calls_ns"": [1700031600000000000, 1700118000000000000, 1700204400000000000, 1700290800000000000, 1700377200000000000, 1700463600000000000]}"	ok	"{""clock_calls_ns"": [1700031600000000000, 1700118000000000000, 1700204400000000000, 1700290800000000000, 1700377200000000000, 1700463600000000000]}"	"{""clock_calls_ns"": [1700352000000000000]}"	handle_bar の中で scheduler.run_daily -> RuntimeError: You cannot call run_daily when executing [盘中 handle_bar 函数]。scheduler は init でだけ登録でき、毎日・毎週・毎月の規則で頼む形で、決まった時刻を 1 回だけ頼む口は無い。init で run_daily を頼み、呼ばれた時刻を全部記録した	null
opp_rqalpha	p3-notice-accepted	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""notices"": [""accepted""]}"	ok	"{""notices"": [""accepted""]}"	"{""notices"": [""accepted""]}"	init で subscribe_event(ORDER_CREATION_PASS / ORDER_CREATION_REJECT / ORDER_CANCELLATION_PASS / TRADE) を頼み、呼び戻しで記録	null
opp_rqalpha	p3-notice-rejected	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""notices"": [""rejected""]}"	ok	"{""notices"": [""rejected""]}"	"{""notices"": [""rejected""]}"	現金 1,000。subscribe_event の呼び戻しで記録	null
opp_rqalpha	p3-notice-filled	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_in_notices"": 1.0, ""notices"": [""accepted"", ""filled""]}"	ok	"{""filled_qty_in_notices"": 1.0, ""notices"": [""accepted"", ""filled""]}"	"{""filled_qty_in_notices"": 1.0}"	TRADE の知らせの trade.last_quantity を足した	null
opp_rqalpha	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	T0 + 4 日(UTC 0 時)の呼び出しが無かった。rqalpha の日足の回は取引日の 15:00(北京時間 = UTC 7:00)に戦略を呼ぶ。呼び出しの時刻 [1700031600000000000, 1700118000000000000, 1700204400000000000, 1700290800000000000, 1700377200000000000, 1700463600000000000]	null
opp_rqalpha	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	足は 1 本に時刻 1 つ(datetime)で、受け取れる時刻を別に持たせる口が無い。試したこと: 配列に recv の列を足して渡す -> KeyError: 'price'	null
opp_rqalpha	p4-future-read-attempt	P0-4	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_attempt_stopped_by_error"": true, ""future_value_obtained"": false}"	T0 + 4 日(UTC 0 時)の呼び出しが無かったので、先を読む試しができなかった(日足の回は取引日の 15:00 北京時間)。呼び出しの時刻 [1700031600000000000, 1700118000000000000, 1700204400000000000, 1700290800000000000, 1700377200000000000, 1700463600000000000]	null
opp_rqalpha	p5-same-time-twice	P0-5	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""delivered_as_multiset"": [[""bar"", 1700092800000000000], [""funding"", 1700092800000000000], [""liquidation"", 1700092800000000000], [""trade"", 1700092800000000000]], ""follows_stated_rule"": true}"	rqalpha の日足・分足の回の入力は、データ源の銘柄ごとの足(datetime/open/high/low/close/volume の配列)で、約定・資金調達・清算 を型として戦略に渡す口が無い(tick の回は tick だけを渡す別の頻度)。試したこと: データ源の配列に 約定・資金調達・清算 の列だけを入れて run_func -> KeyError: 'price'	null
opp_rqalpha	p5-hand-over-order	P0-5	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""every_run_delivers_each_once"": true, ""every_run_follows_stated_rule"": true, ""same_order_whatever_the_hand_over"": true}"	rqalpha の日足・分足の回の入力は、データ源の銘柄ごとの足(datetime/open/high/low/close/volume の配列)で、約定・資金調達・清算 を型として戦略に渡す口が無い(tick の回は tick だけを渡す別の頻度)。試したこと: データ源の配列に 約定・資金調達・清算 の列だけを入れて run_func -> KeyError: 'price'	null
opp_rqalpha	p5-same-stream-order	P0-5	value	不一致	不一致	2 回の実行で同じ	ok	"{""prices"": [101.0]}"	ok	"{""prices"": [101.0]}"	"{""prices"": [101.0, 99.0, 100.0]}"	同じ時刻の 3 本(終値 101・99・100)をデータ源の配列に並べた。各回の bar_dict の close、呼び出し [1700031600000000000]	"{""carriers"": [{""held_by"": null, ""native_by"": null, ""native_how"": null, ""passed_by"": null, ""reached_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/__init__.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/events.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/executor.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/core/strategy.py"", ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/main.py""], ""returned_by"": null, ""type"": ""rqalpha.model.bar.BarObject"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/rqalpha/lib/python3.11/site-packages/rqalpha/model/bar.py""}]}"
opp_rqalpha	p6-place-then-cancel	P0-6	value	不一致	不一致	2 回の実行で同じ	ok	"{""open_at_call2"": 0, ""open_at_call3"": 0}"	ok	"{""open_at_call2"": 0, ""open_at_call3"": 0}"	"{""open_at_call2"": 1, ""open_at_call3"": 0}"	order_shares(LimitOrder(90)) / get_open_orders / cancel_order	null
opp_rqalpha	p6-cancel-notice	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""cancel_notice_received"": true, ""notices"": [""accepted"", ""canceled""]}"	ok	"{""cancel_notice_received"": true, ""notices"": [""accepted"", ""canceled""]}"	"{""cancel_notice_received"": true}"	subscribe_event(ORDER_CANCELLATION_PASS) の呼び戻しで記録	null
opp_rqalpha	p6-fill-seen-by-strategy	P0-6	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_at_call3"": 1.0}"	ok	"{""filled_qty_at_call3"": 1.0}"	"{""filled_qty_at_call3"": 1.0}"	3 回目に order.filled_quantity	null
opp_rqalpha	p7-fill-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fill_price"": 12345.0}"	ok	"{""fill_price"": 12345.0}"	"{""fill_price"": 12345.0}"	mod sys_simulation の slippage_model に BaseSlippage の子(get_trade_price が 12345.0 を返す)のクラスの道を渡した(マッチングは current_bar の終値)。order.avg_price: {'filled': 1.0, 'avg_price': 12345.0, 'transaction_cost': 9.876000000000001}	null
opp_rqalpha	p7-latency-model-swap	P0-7	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fill_time_ns"": 1700006400007000000}"	発注の遅延の模型を渡す口が無い。sys_simulation の設定の鍵は ['inactive_limit', 'liquidity_limit', 'management_fee', 'matching_type', 'price_limit', 'signal', 'slippage', 'slippage_model', 'volume_limit', 'volume_percent'](撮合の方式・滑り・出来高の制限で、遅延は無い)	null
opp_rqalpha	p7-cost-model-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.5}"	ok	"{""fee"": 0.5}"	"{""fee"": 0.5}"	mod から env.set_transaction_cost_decider(CS, <AbstractTransactionCostDecider の子: 1 件 0.5>)。order.transaction_cost: {'filled': 1.0, 'avg_price': 100.0, 'transaction_cost': 0.5}	null
opp_rqalpha	p7-cost-per-unit	P0-7	value	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fee"": 0.75}"	ok	"{""fee"": 0.75}"	"{""fee"": 0.75}"	mod から env.set_transaction_cost_decider(CS, <AbstractTransactionCostDecider の子: 0.375 × TransactionCostArgs.quantity>)、数量 2 の成行。order.transaction_cost: {'filled': 2.0, 'avg_price': 100.0, 'transaction_cost': 0.75}	null
opp_rqalpha	p7-account-swap	P0-7	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""account_recorded_fill_qty"": [1.0]}"	ok	"{""account_recorded_fill_qty"": [1.0]}"	"{""account_recorded_fill_qty"": [1.0]}"	mod が EVENT.INIT_PORTFOLIO で env.set_portfolio(<Portfolio の子>) を登録した(rqalpha は INIT_PORTFOLIO で mod が口座を登録でき、無ければ既定の Portfolio を作る。main.py 170-175 行)。子の _on_trade で約定の数量を記録した	null
