target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1
opp_vnpy	p3-bar	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	ok	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	"{""fields"": {""close"": 100.5, ""high"": 101.0, ""low"": 99.0, ""open"": 100.0, ""volume"": 12.0}, ""sequence"": [[""bar"", 1700092800000000000]]}"	足の回。on_bar の BarData。接続の試み 0 件(adapter の socket の関門で数えた)	"{""carriers"": [{""held_by"": ""vnpy_adapter.py:run:data"", ""input"": ""adapter が対象の型で組んで対象に渡した入力(対象が届けた)"", ""native_by"": null, ""native_how"": null, ""passed_by"": [""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy_ctastrategy/backtesting.py""], ""reached_by"": null, ""returned_by"": null, ""type"": ""vnpy.trader.object.BarData"", ""type_file"": ""/tmp/claude-0/-home-user-trade/17c10364-8019-48da-af27-038caa7b187a/scratchpad/bt/venvs/item_0/vnpy/lib/python3.11/site-packages/vnpy/trader/object.py""}]}"
opp_vnpy	p3-funding	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""rate"": 0.0001}, ""sequence"": [[""funding"", 1700092800000000000]]}"	vnpy の回は足の回(BarData)か tick の回(TickData: 最終約定と 5 段の板の写真を 1 つに持つ)のどちらか 1 つで、funding を型として戦略に渡す口が無い(戦略の呼び口は on_bar / on_tick / on_order / on_trade / on_stop_order)。TickData の欄 ['gateway_name', 'extra', 'symbol', 'exchange', 'datetime', 'name', 'volume', 'turnover', 'open_interest', 'last_price', 'last_volume', 'limit_up']…。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p3-liquidation	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""fields"": {""price"": 4990000.0, ""qty"": 0.2, ""side"": ""sell""}, ""sequence"": [[""liquidation"", 1700092800000000000]]}"	vnpy の回は足の回(BarData)か tick の回(TickData: 最終約定と 5 段の板の写真を 1 つに持つ)のどちらか 1 つで、liquidation を型として戦略に渡す口が無い(戦略の呼び口は on_bar / on_tick / on_order / on_trade / on_stop_order)。TickData の欄 ['gateway_name', 'extra', 'symbol', 'exchange', 'datetime', 'name', 'volume', 'turnover', 'open_interest', 'last_price', 'last_volume', 'limit_up']…。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p3-mixed-one-run	P0-3	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""bar"", 1700352000000000000], [""funding"", 1700438400000000000], [""liquidation"", 1700524800000000000]]}"	vnpy の回は足の回(BarData)か tick の回(TickData: 最終約定と 5 段の板の写真を 1 つに持つ)のどちらか 1 つで、6 種を 1 つの回で を型として戦略に渡す口が無い(戦略の呼び口は on_bar / on_tick / on_order / on_trade / on_stop_order)。試したこと: on_bar / on_tick が受けたもの [('bar', 'BarData'), ('bar', 'TickData')]。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p3-clock-timer	P0-3	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""clock_calls_ns"": [1700352000000000000]}"	"時刻を指定して戦略を起こす口が無い。1 回目の on_bar の中で試した: [""self.cta_engine.put_timer(...) -> AttributeError: 'BacktestingEngine' object has no attribute 'put_timer'"", ""self.on_timer -> AttributeError: 'S' object has no attribute 'on_timer'""]。接続の試み 0 件(adapter の socket の関門で数えた)"	null
opp_vnpy	p3-notice-accepted	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""notices"": [""accepted""]}"	ok	"{""notices"": [""accepted""]}"	"{""notices"": [""accepted""]}"	1 回目の on_bar で buy(90, 1)。on_order の order.status を記録接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p3-notice-rejected	P0-3	capability	不一致	不一致	2 回の実行で同じ	ok	"{""notices"": [""accepted"", ""filled""]}"	ok	"{""notices"": [""accepted"", ""filled""]}"	"{""notices"": [""rejected""]}"	現金 1,000(set_parameters の capital)、1 回目の on_bar で成行に当たる buy(終値の 1.01 倍, 1)。on_order の order.status を記録。約定 [1]。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p3-notice-filled	P0-3	capability	正解と一致	正解と一致	2 回の実行で同じ	ok	"{""filled_qty_in_notices"": 1.0, ""notices"": [""accepted"", ""filled""]}"	ok	"{""filled_qty_in_notices"": 1.0, ""notices"": [""accepted"", ""filled""]}"	"{""filled_qty_in_notices"": 1.0}"	vnpy に成行の型は無く、成行は相手の価格を越える指値で出す(buy(終値の 1.01 倍, 1))。on_trade の trade.volume を足した。接続の試み 0 件(adapter の socket の関門で数えた)	null
opp_vnpy	p4-visible-at-step	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""max_visible_close"": 103.0, ""visible_count"": 4}"	"戦略が今より前の足を読む公開の手段は load_bar(日数)(戦略の開始時に過去の足を on_bar に流し直す)だけで、件数と値を返す読み出しではない(ArrayManager は戦略が自分で足を入れて貯める道具)。試したこと: T0 + 4 日の on_bar の中で {'self.load_bar(10)': ""ModuleNotFoundError: No module named 'vnpy_sqlite'""}。接続の試み 0 件(adapter の socket の関門で数えた)"	null
opp_vnpy	p4-received-time	P0-4	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""price101_delivered_at_ns"": 1700265600000000000, ""price101_visible_at_day2"": false, ""price101_visible_at_day4"": true}"	BarData / TickData の時刻は datetime の 1 つで、受け取れる時刻を別に持たせる欄が無い。BarData の欄 ['gateway_name', 'extra', 'symbol', 'exchange', 'datetime', 'interval', 'volume', 'turnover', 'open_interest', 'open_price', 'high_price', 'low_price', 'close_price']。接続の試み 0 件(adapter の socket の関門で数えた)	null
